    ;ID   ;PREDICTION;REVIEW_ID             ;STARS
375 ;1,348;2         ;qfSdCCmQekgLxMvZtrq8Gg;2    
376 ;1,354;1         ;qhWfw6FCWBNYrhVr_3C-eQ;1    
377 ;1,368;1         ;qkyqjFUMQwTrQoiv8GRqeA;2    
378 ;1,424;2         ;r-WZJzS7ZUZOkUpBmpGqiw;2    
379 ;1,456;1         ;r7J6ONslQyJkQq3wNhpkLg;1    
380 ;1,471;1         ;rBWmrCv0JACvjJp3dIiatw;2    
381 ;1,481;1         ;rDoMaswqa-Rqd-bjjA_jnQ;2    
382 ;1,488;1         ;rEsxQNeW8Io8iyNF9URZrw;2    
383 ;1,489;1         ;rF3wBueQqDYCwSmIO9OU8g;1    
384 ;1,500;2         ;rIVkrydDBCT-bOGLpGAjhw;1    
385 ;1,503;1         ;rJ_tbT6GYQsyRWU--99acQ;1    
386 ;1,524;2         ;rPy70P8-lC3JZMeGWGD8dg;2    
387 ;1,525;2         ;rPzLHIDjAkF1tjX47nfH1w;1    
388 ;1,527;2         ;rQZHRaSaXwEkGRoPnzdG5w;2    
389 ;1,536;1         ;rTOUIs_wUg4T9x1v1M1ibw;1    
390 ;1,540;1         ;rVWbmwHj5BTgljk7MVagFw;1    
391 ;1,563;1         ;rcENh14ut1eiLZfahzGr7g;2    
392 ;1,564;1         ;rcLZYl5dTe0gRPM0_Jt3Gw;2    
393 ;1,581;2         ;rhrbTaKpKGO7_n3bX3P39Q;2    
394 ;1,583;1         ;rhvYib9OKCQk7dM6lJkgfQ;1    
395 ;1,604;1         ;ro2EOPWFFoYZC0HtvbVFgQ;1    
396 ;1,660;1         ;s1iza3AsnZGL7Z4odE2BSw;1    
397 ;1,668;1         ;s75ZQr3XdOaY9sNmz0dtgg;1    
398 ;1,670;2         ;s86JRnEw-vJzWzH4jW15WA;2    
399 ;1,687;2         ;sDJt-IcLDirvdUjMXUTBQQ;3    
400 ;1,754;1         ;sVR358rPQm8FLJQZ7dPLeQ;1    
401 ;1,766;1         ;s_8XYiZS0evDrav59DRkRQ;2    
402 ;1,798;1         ;sjMA2J9T_CXaL3JmYoy6qQ;2    
403 ;1,816;1         ;sqDvFHPbiPsAL278vKhxjA;2    
404 ;1,825;1         ;st1BLbxvzKmiT9oMfC2Xyw;2    
405 ;1,847;1         ;t0hUbxkGxJBFoyy1kACu3Q;1    
406 ;1,888;1         ;tCXoWkHt-Q2_TRJ-ahm8fA;1    
407 ;1,928;1         ;tPmoHSj86j8psK5elRvQ2Q;1    
408 ;1,948;2         ;tWEJ_iemFbEqVnrvYMDSCQ;2    
409 ;1,955;2         ;tXAxB7c8SFe6Dfe4doSeYg;1    
410 ;1,978;1         ;tcZZJjcNK4vm6M-0mzITAw;2    
411 ;1,983;1         ;tdvIs2ARIXA8_2CzL4QTCA;1    
412 ;2,001;2         ;tjvI-1tivvmjMjCrB8uJDQ;2    
413 ;2,012;1         ;tnIaVAL1sqO1fQQS609YwA;1    
414 ;2,039;2         ;tu7PgrbVKK3pjM0kZsK6Cw;2    
415 ;2,074;2         ;u07Qpl8jen3uAxt6dAz0UQ;1    
416 ;2,179;1         ;uUKGnuDzWNim5mjKzF3djQ;1    
417 ;2,226;1         ;ufOuo20rsr4xDRe1qjBJtA;1    
418 ;2,251;2         ;uoK1kv5OW9sczQ1qXd7wjg;2    
419 ;2,290;1         ;uz6RjNP0LLTUUcKyE7q6mw;1    
420 ;2,328;1         ;v94gsKB7nwfD5B98GcEDHA;1    
421 ;2,350;1         ;vISO49iy-lUdp60ggaOVLw;1    
422 ;2,426;1         ;vayttEIPZmB4OP1IrU1kng;2    
423 ;2,438;1         ;vdqVZMd0g3uIG1XF83kDVw;1    
424 ;2,440;1         ;ve0sSGFG6otL8bKXPlCGzw;1    
425 ;2,448;2         ;vhs3s6elb2581oAqJ8X-2g;1    
426 ;58   ;2         ;klNjvkp0BcgLhMySYE_IxQ;2    
427 ;66   ;2         ;ko0bG9az4Lk07o4JXzJWYQ;1    
428 ;80   ;1         ;krN3cap48kUxcByrL3OTiA;1    
429 ;113  ;1         ;l3Ye8ZKexDNyWdCQoyZb8A;1    
430 ;128  ;2         ;l80mw2X9sdVDUhXI3OEEFQ;1    
431 ;136  ;1         ;l8sePZUAq5pc97zS9t97DA;2    
432 ;180  ;2         ;lJUL1VbTzkH7MAYdHhCbhA;1    
433 ;224  ;1         ;lUTa7CXY6UqGu5N1po4_dQ;1    
434 ;247  ;2         ;laHzPXeXJwiUjMWFUgrm5Q;2    
435 ;333  ;2         ;lxQCfN2KJppX5iCh37o2Nw;1    
436 ;348  ;1         ;m0_nvr185l0Ku3avQMKaiQ;1    
437 ;473  ;2         ;mbnpE7tJwrHoEmd7jUqz1Q;1    
438 ;783  ;1         ;o5S1D5plYnySV710k9_emw;1    
439 ;859  ;2         ;oPG_h5Z84WWypTTFZ-hiWw;1    
440 ;883  ;1         ;oWPFNmFNi0Qz6NNDkrhv1A;2    
441 ;898  ;2         ;oZOPJ9puq2QnvxcAfdN6Aw;1    
442 ;955  ;2         ;osPHHo2UDReHP0I6WXmJOw;2    
443 ;984  ;2         ;ozOXCa5hC6aFLfEwPx0qsw;2    
444 ;1,021;2         ;p8sXsp8XUVPWkVRU36Zq4A;1    
445 ;1,026;1         ;pAaoWxNfVympbajdjygUdQ;1    
446 ;1,154;1         ;plnndH4drmrZv5Diwvg9oQ;2    
447 ;1,211;1         ;q2K9-UX3Bq1FB8HB0T_U8A;1    
448 ;1,232;1         ;q9dpxgueCIiYMf32WinhUQ;1    
449 ;1,367;1         ;qkwvP29Xynh3ZumiepRyoQ;1    
450 ;1,392;3         ;qs4IpfRQGSvSKMdVVy9liw;2    
451 ;1,416;2         ;qx7HNuXPOt-9-7QrC1P1UA;1    
452 ;1,443;2         ;r4r-tCAj77fmCQDywyv4RQ;1    
453 ;1,477;2         ;rCcnYgsIFbvI_B6oqSsGTA;1    
454 ;1,479;2         ;rClPNSA9ZnODoraFk_Rv_w;1    
455 ;1,487;2         ;rEpOLfwJ5Sep8oR27wnBkA;2    
456 ;1,492;2         ;rFGwav8XotuaTh0MDnh0Xw;1    
457 ;1,646;2         ;rxt3IoEb8Kxtyk2b1H8mPg;2    
458 ;1,738;2         ;sQtp8v1F-faO47h0qNpnSg;1    
459 ;1,740;1         ;sRJcQV0GPhnEwwaT21RrcA;1    
460 ;1,803;1         ;slJVLvPyvziSzq75t8UQig;1    
461 ;2,083;1         ;u2CQwzzFQBkfGp_-slok4A;2    
462 ;2,091;1         ;u3fhLrb0bI5NCfkL7Srezw;1    
463 ;2,152;1         ;uNpi0dJSVmXG8SY0_9DzdQ;1    
464 ;2,237;2         ;ujKZ592csUkGihXeIzhadA;2    
465 ;2,239;1         ;ukAqca5HnOKqPGkZxnrlcw;1    
466 ;2,247;1         ;umFoSK8DECRlELSPeN2AuQ;1    
467 ;2,323;1         ;v8eGiCJzaiobR0IM13TbsQ;1    
468 ;31   ;1         ;kcsJ5WHnB6eKUiExblV0CA;1    
469 ;244  ;1         ;l_66E5hRPu4p0YDbucGe6g;5    
470 ;308  ;1         ;lrWy3D_JN1Vg6HcV4r-kiA;1    
471 ;466  ;2         ;maQ9dpAXpMwo3vDwxX-1fQ;2    
472 ;522  ;1         ;muPA5ViT1Pg7RzKV2-0MaQ;2    
473 ;579  ;1         ;nB62qYyHb0fH7RGw9Yl-PA;2    
474 ;655  ;1         ;nUhqfOb4DXmWMSG-xYIcJg;2    
475 ;666  ;2         ;nYDzZYY7xhp1wZXID7I-iA;2    
476 ;695  ;1         ;ng3RRk1MPz8gMr2uRtXNhw;1    
477 ;716  ;1         ;nn_93sTrQKtL6ZVzFZ_xEA;1    
478 ;735  ;2         ;ntUoNJCcQggtIr-_sZ7S-A;2    
479 ;745  ;3         ;nvWPH92h6uTiHn4f2w6rvQ;1    
480 ;786  ;1         ;o6c1yBrKTb0UwAIEjBYkAw;1    
481 ;818  ;1         ;oFMu8tBHQEr1JjvY8pkxyg;2    
482 ;831  ;1         ;oII2hwq70YSHyKmFFwTxYQ;2    
483 ;989  ;1         ;p0RfSJ0efUA4EzW4yS2dIg;1    
484 ;1,020;1         ;p8jqGPGx7le7T1wz3h2i4g;1    
485 ;1,043;1         ;pIPK7wOj5hgOVN2AaGSYDg;1    
486 ;1,073;1         ;pRiofZkdsOPHoEIhbKUUSA;1    
487 ;1,133;1         ;pgkJbuJTTjkqMy8gLBqY2g;1    
488 ;1,144;1         ;piaNrJznZyuLnPrL0xHKgQ;1    
489 ;1,209;2         ;q1GfDd3NYpgLRU1Ew-n24w;1    
490 ;1,239;1         ;qC1TuKhQLZg5CR_sn1_vug;1    
491 ;1,243;1         ;qCtEOeYzlK_gneHr1u6a-g;1    
492 ;1,248;1         ;qERiXkCce0ah94jIqwApTA;1    
493 ;1,285;1         ;qP_g5FZiEmR1HaZYP1Q7zA;2    
494 ;1,323;1         ;qZwsAjEQLMVLLUPmXa1ghg;1    
495 ;1,347;1         ;qfCm1MRMHr96kTOMScNjdw;2    
496 ;1,363;1         ;qk-psKU9jobts84-zPQjFQ;1    
497 ;1,369;1         ;ql6067rOwc756CJ4cSC1hg;1    
498 ;1,378;1         ;qosxHtUwoNNGl0W_vJoxEw;1    
499 ;1,422;2         ;qzv0gAKjaIsDatp5MmjJog;1    
500 ;1,448;1         ;r5n9GeaOpuVUZJB8tRYuZA;1    
501 ;1,449;1         ;r6951NBFDWnLdHwtPLW0ag;1    
502 ;1,468;2         ;rAmfw_aMxtc_2BsvoBsV-Q;1    
503 ;1,572;1         ;rfceGtzYIBr8x6wa-9q03g;1    
504 ;1,588;1         ;riwZz3ylf97jy7u1aED7-g;1    
505 ;1,640;1         ;rwoUAw1RyNfZaFKB3Z0zTg;1    
506 ;1,686;1         ;sCqnPRKgDbw9iHGiJwjdcQ;1    
507 ;1,760;1         ;sXoyQBP3O8ElKS9eAmUbpw;2    
508 ;1,765;1         ;sZZadSUXJYOJZIIIooY_xA;1    
509 ;1,802;1         ;sl0UUHQQp_dYN4ESzX6pRA;3    
510 ;1,828;1         ;suqcqZL8AtBVjgxL0URPTg;1    
511 ;1,862;1         ;t43fnFjxRV3peo0cIb1H0w;1    
512 ;1,867;1         ;t5agJzTSijFqaDiEuI7Cog;1    
513 ;1,896;1         ;tEvG9S0F0A9GpLZI_fJk3g;2    
514 ;1,941;1         ;tTCdVaCM6m2YEO1fwJwHaA;1    
515 ;1,958;1         ;tXYHPwSFwdLZDt9MffOLzw;1    
516 ;1,972;1         ;taeIo7sM-N2MFiJqCJgULA;1    
517 ;2,158;1         ;uPboXhlm8T0SdzP05NFEZQ;1    
518 ;2,207;1         ;uaFUw3d7LBL0EhVkFZznbA;1    
519 ;2,286;1         ;uxLQjGqHXoyf_6vGLOVTjQ;2    
520 ;2,303;1         ;v2xxQ2V0YLcdkTAYNc1hpQ;1    
521 ;2,321;1         ;v8D5IgYiZ01o5oIOaBwMbg;1    
522 ;2,348;1         ;vHZfGmm3vuvsQskXW-s1xA;1    
523 ;2,399;1         ;vT_yCz3mFT9HoCzyUdgoGQ;1    
524 ;2,400;1         ;vTuE5XToQdVC83du32HsPg;1    
525 ;2,411;2         ;vXZrDsmfcwM29LtDU8HBCw;1    
526 ;10   ;2         ;kWQGgPnpKaGRKWSuGJgFqw;1    
527 ;15   ;3         ;kX_MeUJJd3CwHQmQ8ldgKw;2    
528 ;51   ;1         ;kiCzjex28ip_gGSiyZy5PQ;5    
529 ;65   ;1         ;knjZOLD9T94bqTkfxIYpqw;3    
530 ;67   ;2         ;koDKDpdw74Q1H7VR4NAPAA;4    
531 ;69   ;1         ;kot7o8SCVrnMD81jo1clWw;1    
532 ;85   ;5         ;ktAhTv3Mudw9kUf6M-pseA;5    
533 ;86   ;1         ;ktCjB3dCSBYQucP_hwleAQ;5    
534 ;103  ;1         ;l-BfcM2m86gc73lY_ubEbA;3    
535 ;104  ;2         ;l-lsTwMGrV7d-AGk8NleDw;5    
536 ;111  ;3         ;l2lxAFXC-ZQfdCcVfaMzqg;4    
537 ;139  ;3         ;lAjhFRC4vbx8B82gUAvAVQ;5    
538 ;140  ;2         ;lB3whVAOxFOE461Z2Eg5oQ;4    
539 ;179  ;5         ;lIuxD3Wp0pOvS3mIgCnpKQ;5    
540 ;227  ;1         ;lVEW0-MnPh-K2tZTbiTZyQ;2    
541 ;242  ;3         ;lZv9wM2vyArHzFQ1IrVP9Q;2    
542 ;276  ;1         ;ljBlrqRo1Xi8BFOpZhR3TQ;2    
543 ;286  ;2         ;llkPIxUwQI1u9xY7JBe_NQ;4    
544 ;302  ;1         ;lqBzEYqSBlbxkgpMAQVTBg;1    
545 ;336  ;1         ;lyGHsed4_kl0SSdTWyEkTg;5    
546 ;350  ;2         ;m0npvZ55oE8DTUM1OCXgnQ;3    
547 ;426  ;1         ;mOz5kEA9uQ71yNNPVdKMXQ;3    
548 ;469  ;1         ;mazavAOJRGn4xrWhHvYkEw;3    
549 ;502  ;1         ;mlWar7ePTQsWZHxYrT7fpA;3    
550 ;525  ;3         ;mwCuN-jKf_pRLbimHbzeyw;3    
551 ;572  ;5         ;n9AnrRR-EYJ5l6jNMv1clA;4    
552 ;576  ;3         ;n9vtokWA4_anBo0sMfDAiQ;3    
553 ;592  ;3         ;nE7Aqoll-lUD2Bd38l6YWQ;2    
554 ;594  ;3         ;nEWckbxkhTZuEKiURhHKXw;2    
555 ;596  ;1         ;nF0_FkpAyXSrqilno0VdKQ;4    
556 ;600  ;1         ;nG2c9ejPRj6NQKrVvfP0Mw;5    
557 ;654  ;1         ;nUhURP9pEeMhPURwf14xjg;1    
558 ;670  ;3         ;nYrihbtNSRmruOxQPpBYLA;2    
559 ;685  ;3         ;nd4WAkGzJb8jypUDYGZ2PA;3    
560 ;720  ;3         ;noUWxWGnxkxn_TpBX1hVuQ;4    
561 ;722  ;3         ;npFXMWHtyxExhWGLa-w_fA;5    
562 ;749  ;2         ;nwlsN-u45VhPKfIVk8lnZQ;5    
563 ;751  ;1         ;nx8dEO_M7mkapviPSFm8rA;2    
564 ;754  ;1         ;nxxY-IB1QVcHNsrwTrZymw;3    
565 ;848  ;3         ;oN6qp0rUuF2uOLKLVN-x0A;1    
566 ;871  ;5         ;oSPZRsdPCzUIpW5fzupxrw;3    
567 ;872  ;3         ;oSibL5nkpu0v9c-cy7_HAw;2    
568 ;874  ;1         ;oTBEJNKDKTK2MSfH4q98GA;4    
569 ;921  ;3         ;ofAbHd77y8U5wcThDGXdwA;4    
570 ;972  ;3         ;owiE_TWVt3PKXXzN6UMK0Q;5    
571 ;994  ;1         ;p1HxehXoQG_2Dh0khRXSVg;5    
572 ;995  ;2         ;p1K5bmTSAouEWY3LOGIotg;1    
573 ;1,032;5         ;pCX52aytkZ_NAy1BE61LlA;3    
574 ;1,034;2         ;pCjRAunHpNXU6oMzJX_WGg;4    
575 ;1,078;1         ;pTahUHirTF94aVB_IPlOng;5    
576 ;1,081;3         ;pU1DSmlSmqdgeDqZ8DStKw;4    
577 ;1,119;1         ;pbPMaHzmYFSqEe7OwNzNhg;1    
578 ;1,137;3         ;pgybpYNPwFmK14pEb2b8Jw;4    
579 ;1,150;3         ;pkizsqxIiKE_WIqVRcBBEg;5    
580 ;1,162;1         ;po1PGhO9BxB_ztiubJDtwg;2    
581 ;1,198;3         ;pzh2EpmMQZui2aIJIPZSXQ;2    
582 ;1,204;3         ;q0xLgJ4td4JtGP_Ua9TmpA;2    
583 ;1,316;5         ;qY2wT65kwNMN_uhhh6-xMQ;2    
584 ;1,353;3         ;qhSrzjiS6NnZ7LKainoWhA;5    
585 ;1,357;1         ;qiPSEXHe2wAfil4vtGKv2A;2    
586 ;1,366;1         ;qkSHWGjkDKGCGSGVmNz8Rw;4    
587 ;1,397;3         ;quAHCC_grrY_uaeQh0iz8Q;2    
588 ;1,419;5         ;qyzJNsktwaySTCx4jOBBug;4    
589 ;1,457;2         ;r7Wmp721RwY_m9XyjIV_VQ;2    
590 ;1,552;2         ;rZJ4cS1rPhiCWo3goTkdhQ;3    
591 ;1,562;1         ;rc5Hth4Rmmjv8poPWpG5jQ;3    
592 ;1,601;3         ;rmbeFZNp4Elrps1KeOGsrA;3    
593 ;1,616;2         ;rr13jM6SUmfPPPGHHMHCgQ;2    
594 ;1,648;3         ;rzBUIy82aF1MNlHtwDY5JA;3    
595 ;1,655;2         ;s0bLnX9nY1DIWdYqvaV_TQ;4    
596 ;1,684;3         ;sBvm9NrphgdmW0kokJAJYw;3    
597 ;1,701;1         ;sI6B-Gkm6D60GL28Vk1cwg;5    
598 ;1,720;3         ;sMZfn_YixYUWilLh_rtLIA;1    
599 ;1,722;3         ;sNNs1FM96K4RhVzQxgMOig;3    
600 ;1,757;1         ;sXNJ5Pfy0tE8bkcX2sGqCA;2    
601 ;1,758;1         ;sXWhHawvDPGTiZ7ErbILww;2    
602 ;1,764;1         ;sYhgyO-ZkJkVrze7gCHOAA;3    
603 ;1,773;3         ;savJvc95UKVD2X6VkETyVg;4    
604 ;1,787;2         ;sfcVyGA4VDxQjUUD9i9Fig;3    
605 ;1,795;1         ;shoRJgJsg4On8YsP2GS6rw;1    
606 ;1,810;3         ;sodMk16Y5h9q7qYrY998Gg;4    
607 ;1,814;3         ;spS6TRphDRi3JQbkU61QLg;5    
608 ;1,919;3         ;tO0z0QIrbUD7RoL-a4_pfw;2    
609 ;1,926;2         ;tPSbTObOFDUZ9c3SXcrbMg;2    
610 ;1,937;3         ;tS7dfmu5KQCH9yKxxEOakw;2    
611 ;1,980;3         ;tcwGiZdzbzNY5TY23TNnMg;3    
612 ;2,002;1         ;tkGoXXC8thwUBm2ySr0UXA;4    
613 ;2,009;3         ;tm7SlViXmfn5aV1AcF34sQ;4    
614 ;2,038;2         ;tu0IJSo-A9BWl25Up3-icA;2    
615 ;2,060;4         ;tz9BU4mrEoFx157Cv6LuXQ;4    
616 ;2,070;1         ;u-VGh0I8joM4f-fVK0M_LQ;2    
617 ;2,077;3         ;u0jb1mxinWghr6SMjVRWsA;5    
618 ;2,125;2         ;uEl1JQVMaEOVyjUDAQCjkA;1    
619 ;2,136;1         ;uIBkwIkq_b4G87SjubDQKg;1    
620 ;2,154;3         ;uP1aAOPq0g201YWlCP3uJA;2    
621 ;2,164;5         ;uQkoZet7JzmXEZYtCePnQQ;4    
622 ;2,172;1         ;uS_oOwwg-h9Y4NaCfIW5Fw;2    
623 ;2,183;1         ;uWGSSSMnGlQzpPu67dOW6g;1    
624 ;2,197;3         ;uYbMkbbSOYtAQQDpaVqgYQ;1    
625 ;2,201;1         ;uZcxYquMFNwC1r3fqW_Bhg;3    
626 ;2,264;3         ;ur9DLVidrePzgy6d-OOTeQ;1    
627 ;2,265;2         ;urHwV3eLmR-Ylj3niZmjiw;5    
628 ;2,285;1         ;uxJ4fgTjD0iv0kXEYHtnFg;2    
629 ;2,304;2         ;v3QxIlSA_CicOruo39cYUg;2    
630 ;2,336;3         ;vD6XeGMMkzxk1YQfldwo1g;2    
631 ;2,368;3         ;vMXbeMjX5su1GvbZziGsqA;5    
632 ;2,369;1         ;vMnw3LuBy5mGR40W7wZuTA;2    
633 ;2,374;1         ;vNMiSIx_geLX2oZmtpuZXw;1    
634 ;2,383;1         ;vP-m00fs3dV5TdyuY-MRtw;5    
635 ;2,421;1         ;v_5jMQQuw_XYinGvJoCLuw;2    
636 ;2,430;3         ;vc8suByv1nJB4DU9RC64VA;4    
637 ;2,437;1         ;vdc8JdvXGKaHnYgWn0Y_iQ;2    
638 ;2,450;1         ;vi21P_rMwPfjwZQsCGqYNg;5    
639 ;2,456;1         ;vkZ1f-JQUP91Odz2NOCEqw;1    
640 ;73   ;1         ;kppkks-Cs0jKAvsKyQH8Lg;1    
641 ;118  ;1         ;l5Og1GVgTAZClmx8xiuUyA;1    
642 ;159  ;1         ;lF7Q2Znjtr0umPSmqQHvwg;1    
643 ;177  ;2         ;lIjHs2bzW3diVzvaQKH7uQ;1    
644 ;191  ;1         ;lLgfwIRhEXg5-XVAO-wjTw;2    
645 ;214  ;1         ;lQAuHki_gv85FHkH2D_NGA;5    
646 ;246  ;1         ;l_xkzvGiFmoXZcZDjHpKNg;1    
647 ;263  ;2         ;le7U4zDGi4ffoPYhe39u5g;3    
648 ;266  ;1         ;leyVDWeXA78dq0hqdzgKbg;1    
649 ;341  ;2         ;lzQ7SntNeYo7Hy_nphs4JQ;1    
650 ;343  ;1         ;m-WbAZ8I43ZHoFj90jmmmw;1    
651 ;360  ;3         ;m3JhYy9eVWfpzObA7vrA7A;1    
652 ;435  ;3         ;mRXxsp6lgEeYxfafl5qu5Q;2    
653 ;453  ;1         ;mWpWvDLPEjGnYh5Jbb6BXQ;1    
654 ;460  ;1         ;mYoA8Oaj6a1DlcUVLnQT0A;1    
655 ;515  ;1         ;mqqZVRWkYZfve0hirEGIzQ;1    
656 ;529  ;2         ;mxhHaB2iKGeC8QooajScqg;2    
657 ;609  ;1         ;nI92rR4_SwwMVqS-GoqXOA;1    
658 ;713  ;1         ;nlvmAhhaLOz-i92uyoMYvw;1    
659 ;800  ;1         ;oB_jqrfT1W7GLw9mXxakbg;1    
660 ;839  ;1         ;oKJynhTRguAXMM7XP9pqQQ;3    
661 ;841  ;1         ;oKy-j8iIuOBF-WLJBzetXA;2    
662 ;868  ;1         ;oRHPM21QfhT4JJ1XY9Eazw;2    
663 ;918  ;2         ;odvxfMVjdilTwayGNIJ5LA;1    
664 ;935  ;2         ;okHYOVkvtJl_ZrwHP4wnlQ;2    
665 ;938  ;1         ;olPawUwABXPGd2wpmtastg;2    
666 ;951  ;1         ;oqgw6WX6t-ztR527Ylan5Q;1    
667 ;1,024;1         ;p9_zNBtdLwkcL3HKD6SlEA;1    
668 ;1,094;2         ;pW_sTVRxHNwG4l6vFpAufA;1    
669 ;1,117;2         ;pbEw6jJH7lL3hdtta5Ug5w;1    
670 ;1,148;1         ;pkah3wkhtw90al6nyVPBig;1    
671 ;1,155;2         ;plqaKf66_Oe51W5nPCEuwA;1    
672 ;1,160;1         ;pnH44NDHoCkVi9ccAWkc8Q;2    
673 ;1,176;1         ;psGawjBeSg0koiMeG7YbBA;1    
674 ;1,178;1         ;psWrnY2DxuxnXUiASkfYqQ;1    
675 ;1,220;2         ;q4z8DfzLZWCVdr9YtofLSQ;3    
676 ;1,277;1         ;qNWrJWSCN7Ndp7P0v_AZTQ;2    
677 ;1,384;1         ;qpzuTo1HD-sC7QYr0F4aPw;1    
678 ;1,411;1         ;qvvgc8LaEibGOWkXLL57aQ;1    
679 ;1,420;2         ;qz7nzkMXx_qAjLaFFEsMDQ;3    
680 ;1,440;1         ;r4TY_vb_S_zn-NOLcFZkpA;3    
681 ;1,482;1         ;rE-eP3ksoVL8BBBaZ1q0jQ;1    
682 ;1,493;2         ;rG-DMOGVpK7LtXPuQ2nB7A;2    
683 ;1,496;1         ;rHGPgBEe4t3QwPJnsLjp5Q;1    
684 ;1,598;1         ;rlNqNavRMDybFhvNWwMltw;2    
685 ;1,603;1         ;rnoAHwzyyqfOhgaOuPdqMQ;1    
686 ;1,619;1         ;rrV34tI0UFIenl7ybb5PqQ;1    
687 ;1,626;2         ;rsJuTunSSJPxuusFDssySA;1    
688 ;1,674;1         ;s8WRagPAsoN3sRzVBdGIsw;3    
689 ;1,696;2         ;sGriOPJHvnyT1TWsA7aAhQ;3    
690 ;1,716;3         ;sM3EN2FrHqBXP1S8leAFug;3    
691 ;1,727;1         ;sNoHZs6oXSWGvZrrcLRH7w;1    
692 ;1,732;1         ;sOjj_2YxSZ1SjGtzuIUGZw;1    
693 ;1,801;3         ;skChCyAUYJ68WKLdsu_ObA;3    
694 ;1,806;2         ;snrYD8Y5hb6tPiACUP8NbA;2    
695 ;1,820;1         ;srf2TcEESNxT55MnUyzQrQ;2    
696 ;1,841;1         ;t-CkAtuYZTAEAkCbRwQIGA;1    
697 ;1,856;1         ;t2lL2te3uRkn98vJ4A2olA;2    
698 ;1,891;1         ;tCo6xHtlndwTssb6gPFJvw;5    
699 ;1,951;1         ;tWLdW8lj6Q_gMuqjI2a0Yw;2    
700 ;1,982;1         ;tdViuvT7eTRRToZ8WMP-xA;1    
701 ;2,032;3         ;trpNWuPSDRIEJ9gyAG8qNg;4    
702 ;2,133;1         ;uHfyzoyBL6Gp-cUzP77ifA;2    
703 ;2,203;2         ;u_-iSqyXUHUC9HOjHm0NZg;3    
704 ;2,212;1         ;ucaUa5XUggQuwSf74X1NdA;2    
705 ;2,274;1         ;uuOAGBu9tLr_t9PuMPD_dg;1    
706 ;2,278;1         ;uw47eZTxAX6UQRCzuY-FHA;2    
707 ;2,284;1         ;ux70FrflIJK5r_8vYICGuQ;2    
708 ;2,317;3         ;v78yg0Vo_ip43FQFT1w6Dw;1    
709 ;2,326;2         ;v8nVxh565rjsGrhw-P4RoA;1    
710 ;2,397;3         ;vTBeKkQIgqOMMCpvzhFKhw;1    
711 ;14   ;1         ;kXUZ0kz1cM_InaTvPSvR-w;5    
712 ;78   ;3         ;kqmJseSmjtjyvdEw1JQAUQ;1    
713 ;130  ;2         ;l8MHP0IjSM9jAe37IUwwnw;1    
714 ;135  ;1         ;l8omcbCG4VByRUQgkwTSwA;1    
715 ;157  ;1         ;lEKKAXfUfBClGak032rmmg;1    
716 ;178  ;1         ;lImYwdm7PWbkXeWsj6NgEw;5    
717 ;265  ;1         ;leC78GKEuFU3bZ6gOFzbdA;1    
718 ;301  ;1         ;lpJz6wwboK_f7rdZbCeCyg;3    
719 ;316  ;5         ;lu9NWBxdiQoZ6NlNi02oYQ;1    
720 ;323  ;1         ;lvQm0KMosTxUQfVUpvUDVw;4    
721 ;345  ;3         ;m-qi_utWfN1y4UoxqpG2YA;1    
722 ;352  ;1         ;m1sPOwba8spPV2S2E0mvIg;1    
723 ;389  ;1         ;mCaecdTqO_lRBTp85O-EJQ;2    
724 ;489  ;2         ;mh2SsSGzIdfU36nYCm0FFQ;2    
725 ;524  ;1         ;mvB6UiiFX34j23n6UE96Uw;1    
726 ;531  ;1         ;mxm_sM4T6mqbpRP7SG6TcA;1    
727 ;610  ;1         ;nIqfaOTlLP8qcrBiNxSMnw;1    
728 ;691  ;1         ;neArVjG2gg0w2mw5EdhaDw;1    
729 ;748  ;1         ;nvqok3Nx4Ti9505E2Ibo6A;2    
730 ;844  ;1         ;oLr4N-3-IC0GjUQnzIAY8w;2    
731 ;911  ;1         ;ocH-wWn0BPvu0kx1pO-Wsg;1    
732 ;996  ;1         ;p1vZjRdddVrjg5iQdsBJMA;3    
733 ;1,037;1         ;pFO0J0EnH94vOT4xrDmBQQ;2    
734 ;1,049;1         ;pJxEdQLliQ4hsnoRR496FA;1    
735 ;1,131;1         ;pgQMUw0X1rBs-TiL6ZLiTw;1    
736 ;1,230;3         ;q98qtELgUjz2NqmH_tGAkA;4    
737 ;1,372;1         ;qlgXPmCBFu2zcTRcqfJj7A;1    
738 ;1,523;1         ;rPmxDwyK5AiP9q1jeg-cQQ;2    
739 ;1,584;3         ;riD0gLvxiSr9MQu-Bonvew;5    
740 ;1,638;1         ;rwBVRygvLRgVDwrwTwqKNw;1    
741 ;1,711;1         ;sKKPN48r4y28ZSTTfS-9dA;2    
742 ;1,723;1         ;sNVkYmu4aMHxE103y3k8Gg;5    
743 ;1,770;1         ;sa6SVNsT3lEQ2twz8sWPBw;1    
744 ;1,843;1         ;t-bvqRACQsaIXSPVIqEG9w;1    
745 ;1,853;1         ;t2SyPmvxRYdXibHzZH5kgQ;1    
746 ;1,861;1         ;t3q4XJm6BKSfWwHdbfMf7g;1    
747 ;1,874;1         ;t7kWd79V9BTVwUr4aE3AtQ;2    
748 ;1,887;2         ;tCRVOsfE1Oa16Pi3V3XOaw;2    
