    ;ID   ;PREDICTION;REVIEW_ID             ;STARS
376 ;1,854;2         ;mUuDQjnhKoM_sGpInUlasw;2    
377 ;1,961;1         ;mdtGgXKROCUJzukYq8tICQ;1    
378 ;2,006;1         ;miOEAwSIqbxrwSoW1IdRgA;2    
379 ;2,028;1         ;mkmhWRTBMvia0up2kATZZQ;1    
380 ;2,052;1         ;mm_t2sbVPVGi4QyZ6tzFiA;2    
381 ;2,058;1         ;mmjIBzxBBf0XhHQAUvESPQ;1    
382 ;2,073;2         ;mnakYcEctSyqwCKE2AZx7w;2    
383 ;89   ;1         ;kDWzGxxlysb7YJ-EL__vNA;2    
384 ;112  ;1         ;kF0HLUhvkl39ZKAzFK4WwA;1    
385 ;122  ;1         ;kFqirZdkjgDiXJlKlhwL6Q;3    
386 ;134  ;1         ;kH3H17SDJwleXcq5npEYeA;1    
387 ;160  ;1         ;kIkJv0TJz3pqM2QEfu2rVQ;1    
388 ;172  ;1         ;kJMKZNz95ejYWL8ZMyKNRg;1    
389 ;190  ;1         ;kLA0JQzMgLFoNXPBenbpzQ;2    
390 ;228  ;1         ;kOWG7qRUMQv6Z_z7gHSKRw;2    
391 ;229  ;1         ;kOX0K7CJVADCaE4DHkTQdQ;1    
392 ;234  ;1         ;kP9_7ROd-bEvUmkZLDedkA;1    
393 ;246  ;1         ;kPmEvI4YCMVURa0W-Hj42A;1    
394 ;248  ;1         ;kPqSe6vt3cmlBmoV5H2AsA;2    
395 ;306  ;1         ;kU141AJf9dLpEthnNbZaJA;1    
396 ;308  ;1         ;kUEjrVqgpKaclhXY9FC5Ug;1    
397 ;322  ;1         ;kUzVTaxt9C6TmHcYp-4JSA;1    
398 ;403  ;1         ;ka52GKZqiyth0pF3LIdGfw;2    
399 ;459  ;1         ;keV8SvbQc0KG4AMh_nTjtg;1    
400 ;512  ;1         ;kib2EXEeqd8eaBMvZD5MVQ;2    
401 ;531  ;1         ;kkRO9iytCOCKwTRYiQwqyw;3    
402 ;588  ;1         ;kqSufHvCl4E24tOt48mG4w;2    
403 ;621  ;1         ;ksk_0SPYL_FeCuyHvx66Sw;2    
404 ;663  ;1         ;kvufTAHUcTnSZELcmtKcfA;2    
405 ;677  ;1         ;kx-_VTgnozp0VWqFtf6BuQ;1    
406 ;703  ;1         ;kyGQG0vWps383IEmSfMqWg;1    
407 ;776  ;1         ;l3ZMLlwpcq8rQb00Z5v9Eg;1    
408 ;790  ;1         ;l4_UkrG24jjM59KdVknMbQ;2    
409 ;933  ;1         ;lIB41hy82PbJp5K2DQqfWw;1    
410 ;968  ;1         ;lKL-KMTxwyhKiJxhQCngcw;1    
411 ;977  ;1         ;lLH-B0vV_9IorF1S1nmpxA;1    
412 ;1,048;1         ;lQyVuB6b97bgWN46EgwC0g;3    
413 ;1,050;1         ;lRC83o5kSck-Mas_7itGnA;2    
414 ;1,065;1         ;lS5mnvw3eDv2HdvUe0adXA;2    
415 ;1,085;1         ;lUA5dauZrZAWRcK2YWO7jA;1    
416 ;1,139;1         ;lZwh2sCezBxZz0ogZHAJ1g;1    
417 ;1,164;1         ;laxgJHkzpdB0O1ZpdifZqw;2    
418 ;1,191;1         ;lcPubtXukk2GQUqSsJJclQ;1    
419 ;1,199;1         ;lczlFAMRhU9q0qBfrOOdog;1    
420 ;1,201;3         ;ldE3QWhz8u13VnWsbIEFJQ;1    
421 ;1,272;1         ;lj-UOHEyi-5Em8oGLGGdyw;1    
422 ;1,369;1         ;lqY7zFESVM4kuontMFPWlQ;1    
423 ;1,371;1         ;lr3ndp4UNbahkoNRedX8Wg;3    
424 ;1,379;1         ;lrfWlQfN8r7H41OnjYslAQ;2    
425 ;1,380;1         ;lrnX-0bACAjdWDkcVGN47Q;1    
426 ;1,389;1         ;lsZWJI75NSwjSkjWU7HR4A;1    
427 ;1,428;1         ;lv5bH2rIvzgQBMhDg03-eg;1    
428 ;1,483;1         ;lzg5fnRv2WCEVD66pTxBjA;1    
429 ;1,507;1         ;m0wkB-Kz2qbCe-kDOJJLCw;1    
430 ;1,510;1         ;m1-FkkUNkFTlyMC3VLtj4A;2    
431 ;1,530;1         ;m1wuBgvHopU76ZkSPvO7qg;1    
432 ;1,542;1         ;m2eZMXXxsOqR2vcO3SIfDA;1    
433 ;1,567;1         ;m4puvtfG2UVxbCFzg6rNUQ;1    
434 ;1,632;1         ;mCKcMvyS6t_h0-DPigV4Sg;1    
435 ;1,684;1         ;mGfZspcTQ1C8vq53ujGgTQ;1    
436 ;1,732;1         ;mLGiwOjXPoY9Ms95hqpTug;1    
437 ;1,804;1         ;mR-UvaPZYGZBvMFhClRVBw;1    
438 ;1,855;1         ;mUuVw0LmqJILoWPmdbkoDQ;1    
439 ;1,869;1         ;mVj9ZvK7UJ5UiJ9UrrejKg;1    
440 ;1,877;1         ;mWTli9bGVR9uGZjtR68JFA;1    
441 ;1,883;1         ;mX-Nz2mGMR1c8coPPdf92A;1    
442 ;1,899;1         ;mYxVFekqOtJj7-t2Nykcpg;2    
443 ;1,901;2         ;mZCeylqrBooLtP8COb3a6Q;1    
444 ;1,903;1         ;mZK_RjtUiJ6Rzh6aiWsLvw;1    
445 ;1,904;1         ;mZKxWN-xvrq53j65b5RQ0g;1    
446 ;1,956;1         ;md_n7C_NzQV6yKP2zFhB1g;1    
447 ;1,980;1         ;mg1hd1ylWOG-OzkN2xCm3A;1    
448 ;2,010;1         ;mj-lh7jfWh0OaKk91j_elg;1    
449 ;2,099;1         ;mpmQppAuq6JeFabBTStxDw;1    
450 ;2,160;1         ;mujmH1iSh5jt6EKw3XC02A;2    
451 ;16   ;1         ;k6wbS8YWuAxaInKz6MsZuA;2    
452 ;19   ;1         ;k7F6Y-lMdO7P2wzRCBaSmQ;3    
453 ;26   ;1         ;k8-BZsDOmPGKoN18D3Ptuw;1    
454 ;33   ;5         ;k8bFIwLY_pkxTSml1OBhag;2    
455 ;52   ;1         ;kAFz-pJXUVm0qeq0Cd-9ZA;3    
456 ;60   ;3         ;kAly_STzgqGYUk_TmNtF1Q;5    
457 ;91   ;2         ;kDa-BljozA0MFPhe1_Jhww;4    
458 ;108  ;2         ;kEkoB2x1MTY6ozVVlRKxaw;5    
459 ;126  ;3         ;kG9x2zKfpXO2jBSBB5jEtw;4    
460 ;136  ;3         ;kH5gX8wAy1_qiA8i2TUBDg;2    
461 ;137  ;3         ;kH5kEo1pSjoG-lKXtVidrg;1    
462 ;161  ;4         ;kIlFEmtNM9UzoRpcdLPofg;5    
463 ;162  ;1         ;kIleICAi_PfjEs-9nuW00w;2    
464 ;163  ;2         ;kIsI0DLXJ_wLvJmJX9xVuw;1    
465 ;178  ;1         ;kJxYBn-Zi6MdGuloHLauwg;2    
466 ;183  ;3         ;kKiGQ5Aqm97OlcarblNE2w;4    
467 ;193  ;1         ;kLLRg-AKgH7l7RNGLmzfPQ;2    
468 ;200  ;2         ;kMDFiwTZFdYkpswQ__I2pw;4    
469 ;205  ;1         ;kMhx_8H4KKDN-4VygCMNbw;2    
470 ;219  ;3         ;kNj9zXxD4CGWHwIhC-RBGw;2    
471 ;221  ;3         ;kNqpDGLEXBfY1J2Y79Peqw;2    
472 ;252  ;5         ;kQCLYImZrnXPQ2GxC9Nc6Q;4    
473 ;279  ;2         ;kSA9IEBxQBDZrsQYzP_ybw;3    
474 ;301  ;2         ;kTnFA_ad5zjlhfjRLqElig;5    
475 ;319  ;1         ;kUuSxT4KAc_3CzaYzIN_sw;1    
476 ;324  ;3         ;kV-HIjSDzCgvkRLMloTc3g;1    
477 ;347  ;1         ;kX7of2Xos5OR9aSB8A4QJQ;1    
478 ;373  ;2         ;kYiNMAzDUo1jedcaFhmXMQ;5    
479 ;386  ;2         ;kZdE9PbyAdhzRDJ219GHdQ;4    
480 ;393  ;3         ;kZx7WvSBztNvCAIr4BCBjA;3    
481 ;433  ;2         ;kcbBq0lWG4Dq0PDdOjZwCQ;3    
482 ;484  ;1         ;kgQkb_N-B8UZeiJuwqHxeQ;2    
483 ;523  ;3         ;kjsmBfqZTIfUbFlu7tk5uA;2    
484 ;529  ;1         ;kkGQePfuVT0vlIKTNIo4cg;2    
485 ;545  ;2         ;kmSj_2zgGBRe9X3BJRBQtQ;4    
486 ;567  ;2         ;koFNKGhaODNaCoRxV_yVfg;1    
487 ;629  ;3         ;ktRsOYRYYSeseobk9hKbow;2    
488 ;667  ;1         ;kwDlsOw2EC5DZ55FB711NQ;4    
489 ;672  ;3         ;kwkhqInB3IZObz6_HhyWlw;5    
490 ;708  ;2         ;kytaKub4DD6CcnWac4iXTA;4    
491 ;717  ;4         ;kzR0LpgPqOjCKp_lV1oYdA;3    
492 ;722  ;5         ;kzlSFm98If7QHaMpOBvUsQ;4    
493 ;726  ;1         ;l-64ngRG5NqsYeKRS1ig_g;2    
494 ;745  ;3         ;l1ERaP96uLsHzhSgVI4QCQ;4    
495 ;756  ;2         ;l21-zV_7Ty6YMXZlaYIeqg;3    
496 ;783  ;2         ;l3scXwNpL4Yym-gTLWppdA;1    
497 ;834  ;3         ;l8wZjXoN2xLFMem82yHOvg;5    
498 ;902  ;1         ;lFA-xSTf3Lrh21qrwrx9sA;2    
499 ;922  ;1         ;lHJxvJcqJQOt8HbLcnhdUw;1    
500 ;923  ;1         ;lHZETyBGp1NV7Fhj-8HMOQ;4    
501 ;982  ;4         ;lLcfNMtoChuAaKkzkDH0iQ;3    
502 ;989  ;1         ;lM3OfVG0zi7HEv-P_-p84g;1    
503 ;1,000;2         ;lN2EZRRyDhVeOIHLFOPcCw;4    
504 ;1,001;2         ;lN2Kz2UMxqczQMQGBGb3Hw;3    
505 ;1,003;3         ;lN67PFNOmMYG2vKz-F2PXg;1    
506 ;1,020;2         ;lOjV3o0PbakLO0gkTFI16g;4    
507 ;1,059;1         ;lRrf7qXPvjDIwIJNpJcBpg;1    
508 ;1,083;3         ;lU6YU4bxJq5rwao90iP5DA;2    
509 ;1,099;3         ;lVKIqqHiEKAcFv4DbyhguA;4    
510 ;1,121;3         ;lYSiPZZR0WmmyXopVs1XxQ;4    
511 ;1,142;2         ;l_EeDqxLh0xp--QZ9FgXhA;3    
512 ;1,160;3         ;laN3qYdxXKlsm-ptMpH4qw;5    
513 ;1,174;1         ;lbJfmIpn4KpPTXKnYSGKQA;1    
514 ;1,187;3         ;lcE-iNpejgoctKnBQvObWQ;3    
515 ;1,204;3         ;ldFZpnlTtIx5_FRgBdrC9Q;4    
516 ;1,214;3         ;leEOD4mh5KUXkmVz_awn5g;2    
517 ;1,219;3         ;lesbteA8PV8FuDRPd5Yd-g;3    
518 ;1,255;1         ;lhtWQsJMMQ34tZ3xTX9MuQ;1    
519 ;1,273;1         ;ljBlrqRo1Xi8BFOpZhR3TQ;2    
520 ;1,322;3         ;lnKKXiFEJn3HP-EnJ_yQxg;3    
521 ;1,372;2         ;lrI5EXcTOy7TaPFZqFiczw;4    
522 ;1,405;2         ;lte-IPlByj3_9DbYtwXlyA;2    
523 ;1,418;1         ;luStZgtAZkt14bpUxtcm_w;2    
524 ;1,423;5         ;luYqnCpltW3S1_HI2m5gaA;5    
525 ;1,482;2         ;lzfWlY5CaCyHO96V1U8wQA;3    
526 ;1,495;1         ;m-nKQ0DpGeF7KqZXQVm3yg;1    
527 ;1,497;1         ;m-y_DEGXyJyZb_gy1hfHNA;2    
528 ;1,508;1         ;m0xKfwQ5chXWKhIQ4r3vKg;3    
529 ;1,582;3         ;m6YMLg0gEp7n3ycaQS6xVQ;4    
530 ;1,589;1         ;m7TarImHoh2u0QmvTCZvkQ;1    
531 ;1,602;1         ;m9UYKn4M9XZCLZcyhYnTEg;1    
532 ;1,604;3         ;m9l5QIEi1dhMVC2YHpdQRw;2    
533 ;1,653;1         ;mDxX9OSY5NTEVpzCLIWLrA;2    
534 ;1,659;3         ;mEO_GMQFD3qLKsnzE0K0oQ;5    
535 ;1,665;1         ;mFNWtqjYPbPRbysNbfxa6A;5    
536 ;1,667;3         ;mFY26Z_9tdpWQ0-bgTBE8w;2    
537 ;1,675;5         ;mG-yitKDnH4D1GCsM3RUHg;5    
538 ;1,689;1         ;mHN6pEaQhTAUduSTrHtwYA;2    
539 ;1,728;4         ;mKbu79pB3bW-PXqyCIFmVA;5    
540 ;1,758;3         ;mN42rk_gnvrJYQPt8H8Xeg;2    
541 ;1,759;4         ;mN6gcgL_jgySkkYvpl620w;5    
542 ;1,773;3         ;mOerJ_LubCFXZJ5gMAICTA;3    
543 ;1,776;4         ;mOk4JhrHlhwdrCqeTFbTUw;4    
544 ;1,781;3         ;mOuRIaEEDJArk1zMAgC3Gw;2    
545 ;1,788;2         ;mPO2UmHGzz00m8SkCRS_pQ;1    
546 ;1,789;3         ;mPW6By691w2InjACp3XmNA;3    
547 ;1,791;2         ;mPaiEmUdT3VMJzSi02s5hQ;3    
548 ;1,836;2         ;mTSIo04upBuTf1iU6ymR5g;1    
549 ;1,871;2         ;mVrd5cK8MRwuJfZYkIioDg;4    
550 ;1,872;1         ;mVws12phvx892QtCAqf6Wg;5    
551 ;1,890;1         ;mXp7EHiqAsER5BGiAHKlcg;3    
552 ;1,900;3         ;mZ3cTL2e6EypC1Mqa0ReWA;4    
553 ;1,912;2         ;m_VllZ3Os3LeY9amigen3g;1    
554 ;1,918;4         ;m_hMGf1OyPIMMs3IgUALRA;5    
555 ;1,976;2         ;mfYcTiKy1GpSHNmKtW7EKw;4    
556 ;2,040;2         ;mlgFvgHsXXVRh7YD4DRwxw;3    
557 ;2,043;2         ;mltYTTXiXu0ou2znbmHofA;1    
558 ;2,077;1         ;moAv_ZJ9oMA7d1OZIcW_KA;1    
559 ;2,081;4         ;moTsbGJlW7oY80WSDiQevQ;3    
560 ;2,105;1         ;mpy5yNgdo6UKwRFw_gxWRQ;1    
561 ;2,146;3         ;mtmstueYtXFEfp8GuXANbA;3    
562 ;5    ;1         ;k6A85ohthz6aUi621_NO2A;2    
563 ;28   ;1         ;k87YwibhgbPa8ExTXUlWug;2    
564 ;47   ;1         ;k9zkuQT3l17Ln0loLxTB3A;4    
565 ;131  ;1         ;kGiQmDOEzLL7qszvU2iTAg;3    
566 ;141  ;1         ;kHH1rNr1N9VM_SRIG_uhqA;1    
567 ;169  ;1         ;kJ88iQ4LV80heBb6kNX7GA;1    
568 ;202  ;1         ;kMLGqhHW7FfVQYpJp58xqw;2    
569 ;242  ;2         ;kPb0XR0FEWWQ15jYanXSPg;2    
570 ;271  ;1         ;kRI1pvut_zPvPxjmamErcA;2    
571 ;313  ;1         ;kUVl2F0XHTTHcJrqwVUvQQ;1    
572 ;329  ;1         ;kVXs0xlYISW6U0f8UwBfcQ;1    
573 ;336  ;1         ;kW6eb1F4rKZuSWrB10p8EA;1    
574 ;371  ;1         ;kYbCUyUMgZ93wlXo1_WNkg;2    
575 ;402  ;2         ;ka45jOhw6B397praAQDpSA;2    
576 ;425  ;2         ;kc1pmL7Iv53WO9qSGMPRmg;3    
577 ;428  ;1         ;kcE6bYMX2zeWShBFaa1Heg;1    
578 ;439  ;1         ;kcxwIxRSWgRPhdxzLfkYWw;1    
579 ;462  ;1         ;keywUM89L0bmOXp3o4rfSg;1    
580 ;489  ;1         ;kgd0mNL1G4V8X68UC2WQxQ;1    
581 ;508  ;3         ;kiNxYLJNxsDI6e97HUhlwg;1    
582 ;510  ;1         ;kiV8m39zpi6F5lrmmh0HWg;1    
583 ;541  ;1         ;klSWTaA2QiGzRAEtmX7Low;1    
584 ;552  ;3         ;kmuj0H3he0ONKlS1fkPdsw;3    
585 ;553  ;1         ;kn0EijUJHhk2YZlb-I9wLw;1    
586 ;648  ;2         ;kuuLMSm6bIrLPopQhyizOw;1    
587 ;652  ;1         ;kv5Ek4mIRPR5thhWYvuS2w;3    
588 ;729  ;1         ;l-MUJyCF79DU91uba4lflw;3    
589 ;795  ;2         ;l4odGdlrSFzTn5sYUR05PQ;2    
590 ;800  ;1         ;l5IbGNIq4eC7EiYuGRJOgw;2    
591 ;819  ;1         ;l71PmMHKe_8SbmhALys0IQ;1    
592 ;833  ;1         ;l8r6aoX6sBQLsR2fEMq3Tg;3    
593 ;841  ;1         ;lAIWrlz0MtjYX4nPq2IV0Q;4    
594 ;846  ;1         ;lAf2EeSVWreSUJze1pkOCw;1    
595 ;854  ;3         ;lBHr0r5vtPD7IOrFg92C5Q;2    
596 ;858  ;2         ;lBY-MygKQsPTJ6ZGuXCa6w;3    
597 ;868  ;1         ;lCStbqUrjkhtNBW_f7WN2g;2    
598 ;906  ;1         ;lFTmbnCGDrrNMh9NuZVz4w;1    
599 ;912  ;1         ;lGAQ2hPK0CMDEJAGNQGWEw;1    
600 ;921  ;2         ;lH7VY2yKQs4H-2MCl_bFhw;2    
601 ;943  ;3         ;lITdS6rwaXNDQ69g3UHIIw;2    
602 ;949  ;1         ;lIu6lXlSyt3PyWu0_xycWA;1    
603 ;951  ;1         ;lIuh844SrWE1Xid8CTiIbA;2    
604 ;957  ;3         ;lJY0fZ1D1wOUCmirVJ015Q;1    
605 ;976  ;3         ;lLGZ9Roij4XWongHq05sew;3    
606 ;1,005;1         ;lN7EepnJbwOQRiesvCciKg;1    
607 ;1,014;1         ;lOAXWn412cePgzGKPveD-g;1    
608 ;1,075;1         ;lTBEvQQ8lmOI7p4qkG9Kkg;1    
609 ;1,097;1         ;lVEJ5xVz__99MyD4pRbJNg;2    
610 ;1,128;2         ;lZBlqJyrQWgzNY-RQJq5bQ;2    
611 ;1,307;1         ;lmF2Hm1288QXwAdhNYpgIw;3    
612 ;1,339;1         ;lodmC7ke3cveCw8HlGb5pg;1    
613 ;1,357;1         ;lpxZxe-NGuEk_kgVgX4lPw;1    
614 ;1,424;1         ;lue8nm6_vBIl4PTuqmqcDw;1    
615 ;1,439;2         ;lvdHihFE_OBVq8B--XP0sw;3    
616 ;1,463;2         ;lyF2IhRkFxvo0MsLaetrCQ;2    
617 ;1,568;1         ;m55MJUHciapY1KDxdRwmHg;1    
618 ;1,587;1         ;m7FW4hYW0rxsSvdvpW7Qkw;1    
619 ;1,594;2         ;m8Hp2y1ipp58AkR97Xzl0Q;1    
620 ;1,612;1         ;mADjHM5JLOvUiOHCQY-ciw;1    
621 ;1,654;1         ;mE5od4tx7Bi2lR0dr2Y9VQ;3    
622 ;1,661;1         ;mEX73G582ytf-RVqMQMPGA;2    
623 ;1,709;1         ;mIcRTFuZ0o1C5Bk6_S2Sbg;1    
624 ;1,711;2         ;mIwT9Nj0V13T9Wv35O4ieA;1    
625 ;1,721;1         ;mK8GTmmoYyLlsrHTqNDjAg;1    
626 ;1,770;3         ;mOSyIggwhVvgXgl-d4y4jg;1    
627 ;1,810;1         ;mRIMMbtzJ8_o32K-vZmzRA;1    
628 ;1,827;1         ;mSOtaR0RPmTT3WFknxlE5g;2    
629 ;1,839;1         ;mTXjKjU3DUHsYrCYRE4fyg;1    
630 ;1,906;3         ;mZWyib2sGMDGSLO_Q2otfQ;1    
631 ;1,911;3         ;m_UtptAKQSYJwjn5MokwuQ;3    
632 ;1,917;1         ;m_e1tgDbzxXQm-UwsLGFvg;1    
633 ;1,932;3         ;maqIhaM2PMsMd34itWTz4g;1    
634 ;1,937;1         ;mbK-GSrT9UfB0GVv31k36Q;2    
635 ;1,967;2         ;mefLIZXRoE2EJeO3ZlY43A;1    
636 ;2,034;1         ;mlEar8hkYqWgdokmXcMBlw;1    
637 ;2,039;1         ;mlfOluovkdPwpyCtYa5Xpw;1    
638 ;2,051;1         ;mmSeWy88OwuXCifGMOy_xQ;1    
639 ;2,057;1         ;mmj4xk6fyc_Lti_f0CVXaw;2    
640 ;2,066;1         ;mnKlBPi6xWh_f-FHsKxw7g;1    
641 ;2,067;1         ;mnKvps8EzgzSgWzdAnnAYw;2    
642 ;2,111;1         ;mqqZVRWkYZfve0hirEGIzQ;1    
643 ;2,114;3         ;mqslZFg7bxakUqtyQHefGQ;3    
644 ;2,165;3         ;mv-WCeb-c-dwEmHDfqqYUw;1    
645 ;2,167;1         ;mv0VgPAUOYViPWMU-gB_aQ;1    
646 ;10   ;3         ;k6izxI7R4pLXBL8e_aSEfQ;1    
647 ;105  ;5         ;kEXBaQw1krvGOvZvCig2eA;5    
648 ;144  ;1         ;kHP_5ZTBVbCwzgh4QbJEBQ;1    
649 ;189  ;3         ;kL20MYfzZrJbIFWfkrGebw;3    
650 ;201  ;1         ;kMEmvlVYrxBg2RD982gL-A;2    
651 ;265  ;1         ;kQyKipRc3TGNYuRnJ71sGA;1    
652 ;354  ;1         ;kXMKUjOwXARR6DHPccynNA;2    
653 ;357  ;1         ;kXaTH6hWkBXsxhczRcqZug;1    
654 ;377  ;1         ;kZ9PLX_L4TxSzDO9vLT8KA;3    
655 ;381  ;3         ;kZT9mQtinP0_RFuIwqTxrA;1    
656 ;447  ;1         ;kdSmeLKm-0p5Em7e7tq3Rw;2    
657 ;457  ;3         ;keUm_17Zw43FfXXTNWpxRA;2    
658 ;474  ;1         ;kg1-upoFFrkFkRuxHg1r4Q;1    
659 ;487  ;1         ;kgUXSTy5RjZDO33IPF2cLw;2    
660 ;554  ;1         ;kn8xiK6EMZBmZorr4gFisA;3    
661 ;615  ;1         ;ksFSGxRXttU2BIvNsnca8w;1    
662 ;692  ;1         ;kxwzvTj3fAGJ9Rfz6G78ZQ;2    
663 ;751  ;1         ;l1mqkyNHLNDzdhwQvxAjMQ;1    
664 ;817  ;1         ;l6y6V6kCD5Io0V3txcGIhw;1    
665 ;829  ;1         ;l8ao4L7ho0n9wYFGe_E6iw;1    
666 ;830  ;3         ;l8e1p7qoDaLQOfevAzsKzA;2    
667 ;852  ;1         ;lB5CgZseE3Z7L7TwwVj7eg;1    
668 ;891  ;1         ;lEB46Kp576HnZDt6RcbXlQ;3    
669 ;903  ;2         ;lFHUvg0YY46CcYIbeKhLiQ;2    
670 ;916  ;2         ;lGZ4M6aemk7KgvFe4l8QWQ;4    
671 ;966  ;1         ;lKB9GbZnFPHK8zDfAv1kSw;1    
672 ;979  ;1         ;lLTL-fHYjKdD3NcYzqyMWQ;1    
673 ;1,011;1         ;lNglJAVO2eh8zf2B8LI-EQ;5    
674 ;1,071;1         ;lSzrCmxB82ZvbTFGZok3Ag;1    
675 ;1,162;1         ;laSJbrff6vUOe6-C1V035g;5    
676 ;1,200;2         ;ld9klYpc9cfGL871gPUUgA;4    
677 ;1,203;1         ;ldEvV17XxqT2SLOKtFHbrA;1    
678 ;1,211;2         ;le481XpV38xhbxDLQpE6DQ;2    
679 ;1,218;1         ;lebR1WFE4a74Ttmi_bmlOg;2    
680 ;1,260;3         ;liPt5HAAUxWQH2hDrtEoMA;5    
681 ;1,300;1         ;lleaV4pA6yp59yYtryGaQQ;2    
682 ;1,347;1         ;lpJz6wwboK_f7rdZbCeCyg;3    
683 ;1,443;3         ;lw6BsBQVe-Y1UIbBZXOABQ;3    
684 ;1,445;3         ;lw83B0GkfWth594RQZa3dw;3    
685 ;1,448;1         ;lwbaPMQIG9nx5BCR7pUPDg;2    
686 ;1,474;1         ;lz70UUyD4YHss_Zsh4npjA;2    
687 ;1,496;1         ;m-ruG9upNZmtHm8srsG3sQ;1    
688 ;1,511;1         ;m1-sRRFMYO-axt1ypseeWQ;1    
689 ;1,514;1         ;m1Coj81h__SLLhOCj352OQ;1    
690 ;1,585;1         ;m6jrYuWDxSuaNXeKuMqx8g;3    
691 ;1,705;1         ;mIPYWJ7Qwo37Ef32ZAcFww;2    
692 ;1,706;1         ;mIRy2Zw6B3n8cQXtOYxdug;2    
693 ;1,763;1         ;mNO71a1DhKBxSHsAkAjqXg;1    
694 ;1,798;1         ;mQB7hY-za7-VeiixWX9F-g;1    
695 ;1,849;1         ;mUSo9yzxKhW0m7fsa8DUbw;1    
696 ;1,861;1         ;mV7STDI21PKQqBtCInOySw;3    
697 ;1,893;1         ;mYVsNTODbnQ9_dlNb2KbWQ;1    
698 ;1,981;1         ;mg95lMfNrEz7qVLmjJTQbw;1    
699 ;1,994;1         ;mh2SsSGzIdfU36nYCm0FFQ;2    
700 ;2,021;1         ;mk7OfijVP6tSAUEHDZB7lQ;2    
701 ;2,062;1         ;mn4db8yhxLfBQXlnvG0Kkw;2    
702 ;2,138;1         ;msyHS6xE_3jHxu-Ca_902Q;2    
703 ;2,139;1         ;mt3YhwULGoG3jSyRNzAftQ;1    
704 ;8    ;1         ;k6QNPG8sxWIZLKmZuTAHbQ;2    
705 ;29   ;1         ;k8PpBmfzzOTbESIu7PDMSA;1    
706 ;81   ;1         ;kCUermgq2RSBM747t1V4dg;1    
707 ;171  ;1         ;kJMH4gJO7dbmNB2lp0-Jkw;1    
708 ;179  ;1         ;kK1FVDznP1PiYGz7q4Knlw;1    
709 ;182  ;1         ;kK_SLaEiPYa56Jhagte_cw;2    
710 ;188  ;1         ;kKyUEGrP_Bw94rt6YbENlA;1    
711 ;255  ;1         ;kQWr-KcF8mUrb-sf4gXHxw;1    
712 ;355  ;1         ;kXU5JSnwWRWvn9EWiMUm-g;2    
713 ;380  ;1         ;kZRTpZVW_UXkwMP2jyjZeg;2    
714 ;387  ;1         ;kZeNTZLLgqMh989sBD7AzA;1    
715 ;392  ;1         ;kZuBKAFPu1xwOVH8QhkVmg;1    
716 ;479  ;1         ;kgNBIpNf-GMrQa5xRbNE8w;1    
717 ;500  ;1         ;khmFyk8XBrpNUQ2QL8DFUg;2    
718 ;521  ;1         ;kje2txigMer97k-Uhac6Qw;1    
719 ;526  ;1         ;kkBUVExqF4AhFcFmcTitHQ;1    
720 ;530  ;1         ;kkPPJBWfy1hFwrfFpMX4fw;3    
721 ;555  ;1         ;knA8RQBRDT4HkgIFWt15FA;1    
722 ;581  ;1         ;kq8cki922e7UvW1hvsaqvA;1    
723 ;582  ;1         ;kqAiUcHfa8beHzXvSBGtAQ;2    
724 ;617  ;1         ;ksIVm14yJ88iHovbuQssAw;3    
725 ;628  ;1         ;ktLYEobaJe8yzGGV--DE3g;1    
726 ;630  ;1         ;ktS3dqATFpPq98gVc7z4mA;1    
727 ;662  ;1         ;kvjR6j44jSyJbSkmldvGxw;1    
728 ;665  ;1         ;kw670aqaHOnJ2fOhA2lTGg;1    
729 ;690  ;1         ;kxemI-VcIxdKVW_wkX0IsA;2    
730 ;698  ;1         ;ky5d3zcUIXs2SD-cekzKmg;1    
731 ;700  ;1         ;ky8fl4HxH3SVeTNFHYzHmQ;1    
732 ;709  ;1         ;kywSIk6ei85a4zUpmLXp-A;1    
733 ;763  ;1         ;l2VtsMhkY_eNcHkK8VfHFg;1    
734 ;766  ;1         ;l2ZuonLGhev9f12JIL29nQ;1    
735 ;777  ;1         ;l3ZR1p-t86YRWPspMd6TiQ;1    
736 ;782  ;1         ;l3sLoVB5_29-bax0_ZHe1Q;1    
737 ;815  ;1         ;l6nBsDA1zebY6LbEJ6Phvg;1    
738 ;866  ;1         ;lCNMGsTxSwCbeRQzt_GJ-A;1    
739 ;911  ;1         ;lG04l7O7UbKbOSlFqDudGA;2    
740 ;914  ;1         ;lGFKkCdsm_Koc0ikUJ7cuQ;2    
741 ;937  ;1         ;lICrg0qeEWAB2mH2-uQAQg;1    
742 ;939  ;1         ;lIJLDBpoZIWnbUQVJaqz2g;1    
743 ;942  ;1         ;lISmDRR2s7ODXAbWlv93Xg;1    
744 ;956  ;1         ;lJUfGUjSRrXcPM6QTZ7SIw;2    
745 ;1,039;1         ;lQShtgomjbtOYjVeQs78Dg;5    
746 ;1,058;1         ;lRoVB5jO3cqGIBue5RHFzg;1    
747 ;1,163;1         ;laswydM6yu_cu9L_qlMUYA;1    
748 ;1,195;1         ;lcjTSDCCkQlrcjHu4yZ0qg;1    
749 ;1,209;1         ;ldYcVTxlemA0F-CQXo45Fg;1    
750 ;1,236;1         ;lgp2CvZEvi3yz14vQvrMAA;1    
