    ;ID   ;PREDICTION;REVIEW_ID             ;STARS
1679;5,070;3         ;qj1V6Jzkl4jEBHyWoLl1MA;4    
1680;5,074;3         ;qjIuDEUdBRXV70hxYXlYVA;1    
1681;5,079;4         ;qjVzhHNEZbfUGBiG2Sa7zA;4    
1682;5,116;1         ;qmZ9qCZ5Jpn1c-Aw0lo37Q;1    
1683;5,141;4         ;qoiri7r3_ByF9U-Db1mcPw;4    
1684;5,152;3         ;qpWYaTe39_ysvcx6dW7DUQ;2    
1685;5,192;1         ;qrr0GG5jzQ2ICi6xWMEpHA;2    
1686;5,223;4         ;qvPFOvLJsOEKCFz9MEL7jA;1    
1687;5,230;1         ;qw4GYWo88KQANnUB-nKF0g;1    
1688;5,235;3         ;qwiATCLZcLU9YFgAvoMvZg;3    
1689;5,240;4         ;qwubluBIPqKmsy1kGItNpQ;2    
1690;5,298;1         ;r23YHpElSTola3c5EojSiw;1    
1691;5,306;1         ;r2b7Ps069k0qzp635r1lNA;2    
1692;5,308;4         ;r2hIH5XAvrbATx9Rp0cGXg;3    
1693;5,317;4         ;r3TKV_aTm-aSKJkjNiNYIw;4    
1694;5,327;4         ;r4KomOObo_vBxm6_jrUv-w;2    
1695;5,329;1         ;r4S1cqadn8Fm4D5sRg8w6A;1    
1696;5,356;4         ;r6C9WdWo4MQxMz-u7rpKBQ;5    
1697;5,372;4         ;r7XiOWhpDOTxWjx9TU1KiA;3    
1698;5,388;4         ;r8nqDLx-FGoDPh-Q3N6G4g;4    
1699;5,409;2         ;rAug_d5k7BdhI7eABYUSHQ;2    
1700;5,416;3         ;rBNG5VsfwXlxXo6n_sthFg;3    
1701;5,462;2         ;rFJAuBK-8pzt3h0f75X9Gg;2    
1702;5,472;3         ;rGVgg6eFV4ET1ShF1asatw;3    
1703;5,485;1         ;rHeesa9buYo7Vpzkxc-n3w;3    
1704;5,488;4         ;rI3r5dC8UouZdNbjQEDyQA;4    
1705;5,489;3         ;rI4sG2dKXG_1iD1j8-msnA;3    
1706;5,509;4         ;rJ8ieI5LtUu6FUMFtHzt5A;4    
1707;5,523;2         ;rKPAoPAUAS9LO0SBwpjfmw;1    
1708;5,576;4         ;rNlGxqmQaqs3TyZId-a4zA;4    
1709;5,586;3         ;rOORjxLl3a_rUeC9vyuQ3w;3    
1710;5,605;4         ;rQEJgG40C2xrOr8aB3KyfQ;1    
1711;5,611;1         ;rQ_gI5nrCDv1fRXQnXJF4A;3    
1712;5,636;4         ;rSukwarCeDzSpsUcVhgbGw;4    
1713;5,642;3         ;rTj4gdAKNKjtgJcJ9Zyjog;3    
1714;5,646;4         ;rU4IMkYbK3t7D5bHJVc7hA;4    
1715;5,652;3         ;rUV_8sIhSzE2CLdu7uLf8g;3    
1716;5,671;1         ;rVbIASBy2_J0iRxC_Pnsqw;2    
1717;5,680;2         ;rWDGGmW-Jp7R8t5MRR49JA;1    
1718;5,780;3         ;rdpxPqw4WlQDkaZyZY35Pg;3    
1719;5,803;4         ;rfAEDxUzdO6BAaupuAcF2g;2    
1720;5,830;4         ;rutwQUG0tjwc2UcaW4C_nA;3    
1721;5,838;1         ;rvbqrCJLPcj2tWx4GWL8rA;3    
1722;5,845;4         ;rw7wDFDdRMPIteZneK0-HQ;4    
1723;5,872;1         ;ry06dsXrSB-1DiJn8BOQVg;1    
1724;5,874;3         ;ryHq-KmgEUMT_bLqwnAZdg;3    
1725;5,903;4         ;s-SmR6Wx2qOgknjZ7FVtKw;3    
1726;5,920;3         ;s0XeuKqIPRT7PDCDIDs0Kw;1    
1727;5,921;3         ;s0YUCn-H0QHtmPPUaHi0bA;4    
1728;5,925;4         ;s0oC23i2S_hG9yd9rzRCng;4    
1729;5,934;3         ;s1TXzvjwNxMkXbZHwhGYEA;4    
1730;5,962;3         ;rgRPMBTTWroF2kCr0QfpXg;1    
1731;5,978;5         ;rhVZs5oJtt3RF1bwhKpDPQ;4    
1732;5,987;4         ;riGRLIBsT8LMHq9U9igzew;4    
1733;6,002;1         ;rjvVwybP-Z8dKa2T9Z3WRg;4    
1734;6,004;4         ;rjy20mecE46WT9pSpyLO7A;3    
1735;6,014;1         ;rkpQtTP0yAWkCqvPy8RaSA;1    
1736;6,017;4         ;rl9NRlvBlHw4WfCmEBaftQ;4    
1737;6,072;4         ;rqUR6D5DQJCj2nEFboL1lw;4    
1738;6,078;1         ;rqs0KbZsVNUBesCb7yTP3A;1    
1739;6,141;4         ;s6754kczOaW4ubfXkDdvlA;4    
1740;6,167;1         ;s83D_aJyXZsALtAyO8irSg;2    
1741;6,179;3         ;s96Ytn9VapjDWWL9euV_YQ;3    
1742;6,202;4         ;sBFXlAr2idg1jAIUKMNEhA;4    
1743;6,211;4         ;sBd7SOSg00khoz-7BKfaHA;2    
1744;6,217;3         ;sC6lNMZgWmoMCNBq7h7_6A;3    
1745;6,221;2         ;sCNUznOIRuzg39pufi1tBg;2    
1746;6,229;3         ;sCbDUCL41EgaiM1-V_8Pkw;5    
1747;6,230;1         ;sCdnILG1ISkw6P_cp9btCA;1    
1748;6,251;1         ;sEnfhNOvVjxpIUJD3d1H7w;1    
1749;6,259;4         ;sFFo0qgKzzUMgHE9INzRDA;4    
1750;6,270;4         ;sFsS1jur5d7wznHdORN_CQ;2    
1751;6,281;1         ;sHJ4kspe3ROkbKADzQilJQ;3    
1752;6,290;3         ;sIV6qzQYMR34k1pwqzda5w;5    
1753;6,318;1         ;sLNsRNZhVdfqwAcS7eWduQ;4    
1754;6,373;1         ;sPhWX0XmPCspieiz8kij0Q;1    
1755;6,390;1         ;sQyrXHs47qHPB9ef8ywhjg;3    
1756;6,400;1         ;sRckuXj_oSC8Y4fqFXUfzA;1    
1757;6,403;4         ;sRxh5uUEHzYDUydDevFExQ;3    
1758;6,405;1         ;sS-Pba_aLs4M35iLdKVAAQ;3    
1759;6,421;4         ;sTCv7Nt-umzFfdedboFMsQ;4    
1760;6,454;4         ;sW6bx41XmdWrEdU7uaQsQA;5    
1761;6,485;4         ;sYkF-KmxBJT_gjFzVG7dgg;5    
1762;6,488;1         ;sYtnaQjp6dQT4LxFf98MiA;1    
1763;6,499;1         ;sZX-gOQe8RtVpn4cnR49Zg;3    
1764;6,506;4         ;s_E-fLk4ie3xsxM8tuRLJg;4    
1765;6,507;1         ;s_FTTIqK-QX78OYcAMJpzw;1    
1766;6,560;4         ;se0L9_1YT6hhcry_v3Jc8g;4    
1767;6,582;3         ;sfvjZNpt9-SOoaXpOjEgGg;1    
1768;6,664;4         ;sma4aYbywgwNtCQvQfxvwQ;4    
1769;6,667;2         ;smgHOx25CQknQNjD0G03zQ;2    
1770;54   ;1         ;k9Pf1ZHUCo2dfxUSzYZc-g;1    
1771;109  ;1         ;kEFJKttepcU9Cj4j8Y704w;1    
1772;159  ;1         ;kHH1rNr1N9VM_SRIG_uhqA;1    
1773;182  ;1         ;kIpy1zoogq8fBVBwvKLWuw;3    
1774;228  ;1         ;kMLGqhHW7FfVQYpJp58xqw;2    
1775;254  ;1         ;kOeGAY2JHQH-tGGhbOWhJw;2    
1776;255  ;1         ;kOgmA0wND_ZMohQARJBwZA;2    
1777;258  ;2         ;kOobjNFq77G9i7oHMy8mUQ;3    
1778;292  ;1         ;kRA76Ur-Q6ZC4hfp1G6WVg;1    
1779;293  ;1         ;kdBqd0geA_NvrPidkxZaDw;1    
1780;311  ;1         ;keywUM89L0bmOXp3o4rfSg;1    
1781;400  ;1         ;kn0EijUJHhk2YZlb-I9wLw;1    
1782;405  ;1         ;knIWNWdh1u6-0gXkzVIx3Q;3    
1783;437  ;1         ;kRJoER9aKYCx9534j_MWdg;1    
1784;473  ;1         ;kUVl2F0XHTTHcJrqwVUvQQ;1    
1785;485  ;1         ;kVXs0xlYISW6U0f8UwBfcQ;1    
1786;490  ;1         ;kVtEJPIpIPwkK5UPNh6hOA;1    
1787;508  ;1         ;kX2WvCAXCVms8l8P4vSvnA;1    
1788;517  ;1         ;kXRBH96z8FQUaQ2Q_wlLGQ;1    
1789;569  ;1         ;kc9_wTcrnbFrPOUWOwNbMg;2    
1790;570  ;1         ;kcE6bYMX2zeWShBFaa1Heg;1    
1791;580  ;1         ;kcxwIxRSWgRPhdxzLfkYWw;1    
1792;609  ;1         ;krU87GMcpf7IIoIUQF4PEw;1    
1793;671  ;1         ;kw0UBTs_zrYMa0hFa3LCoQ;2    
1794;721  ;1         ;kza4cDNvaUVpJAk3oZywlw;2    
1795;731  ;1         ;l-MUJyCF79DU91uba4lflw;3    
1796;748  ;1         ;l0L91ya3IhjrLcZFxgXvdQ;1    
1797;808  ;1         ;l5IbGNIq4eC7EiYuGRJOgw;2    
1798;813  ;1         ;l5gmG6OPnOmRzJENm51SfQ;1    
1799;821  ;2         ;l6wLO9fzwtm01niHbRNQ9A;1    
1800;833  ;1         ;l8r6aoX6sBQLsR2fEMq3Tg;3    
1801;841  ;1         ;l9VIfuFk-9obP-DTE-ZHdQ;2    
1802;905  ;1         ;lFoEODk7sKxU5bbkpZWOXw;1    
1803;915  ;1         ;lH7VY2yKQs4H-2MCl_bFhw;2    
1804;929  ;1         ;lITdS6rwaXNDQ69g3UHIIw;2    
1805;935  ;1         ;lIx_GwX_PSuJ83KBQDLEzQ;1    
1806;936  ;1         ;lIzCGdZ2YqMLmWaMmZBY8g;1    
1807;948  ;1         ;lJY0fZ1D1wOUCmirVJ015Q;1    
1808;983  ;1         ;lN7EepnJbwOQRiesvCciKg;1    
1809;1,004;1         ;lPZe_wpTlTFUtobBqIcTRw;2    
1810;1,031;1         ;lRhHszzQhq_g13AePM4gzw;1    
1811;1,049;1         ;lTBEvQQ8lmOI7p4qkG9Kkg;1    
1812;1,076;1         ;lVEJ5xVz__99MyD4pRbJNg;2    
1813;1,086;1         ;lW5Wj1tmzXghtj6HCLAtig;1    
1814;1,094;1         ;lWcTeKmRjhIvhH5PeHMNNA;1    
1815;1,134;1         ;lZxdMTrgloGGwzmCzrUIsw;2    
1816;1,142;1         ;l_TC_oJLQB-Hh4fZlFAL6w;2    
1817;1,229;1         ;lf8N-9ygHrNY7YFeoaDKRQ;2    
1818;1,266;1         ;lhoLPWNh25Mc9qyqmoHjcg;5    
1819;1,284;1         ;ljEd2w8nohv4njIDXIWAeQ;2    
1820;1,358;1         ;lpxZxe-NGuEk_kgVgX4lPw;1    
1821;1,389;1         ;lsCQiLM1QtCV44nzMV-HjQ;1    
1822;1,459;1         ;lx9Nwk_qXT5i9UrEG6xs0A;2    
1823;1,494;1         ;m-_zXa7cD2JHrAqhXCWD3Q;2    
1824;1,499;1         ;m-qqCC52s1FRVz41LIDQSA;1    
1825;1,501;1         ;m-xRNwIs58BIRpRALYGeXA;2    
1826;1,543;1         ;m2yH-Yyo0KUMPnIvHfLocQ;1    
1827;1,608;1         ;m8Hp2y1ipp58AkR97Xzl0Q;1    
1828;1,631;1         ;mADjHM5JLOvUiOHCQY-ciw;1    
1829;1,699;1         ;mF9zp1jG6W3q1MteUHBXyg;3    
1830;1,701;1         ;mFPckD8M42gSaSjijHXF1w;1    
1831;1,725;1         ;mH3hpWTmOXa74K_AqPhxGw;1    
1832;1,762;1         ;mK8GTmmoYyLlsrHTqNDjAg;1    
1833;1,806;3         ;mOSyIggwhVvgXgl-d4y4jg;1    
1834;1,834;1         ;mRAP09txWRLeVl2Kdytbmg;1    
1835;1,837;1         ;mRIMMbtzJ8_o32K-vZmzRA;1    
1836;1,849;1         ;mSOtaR0RPmTT3WFknxlE5g;2    
1837;1,864;1         ;mUG1V3zW7f3Rmmiq9tItEg;2    
1838;1,870;1         ;mV-CQLUoeJlqY5GrQ-n_cg;2    
1839;1,888;1         ;mWeAfXA5OEdKayBH4WVScw;2    
1840;1,934;1         ;m_e1tgDbzxXQm-UwsLGFvg;1    
1841;1,959;1         ;mbK-GSrT9UfB0GVv31k36Q;2    
1842;2,066;1         ;mlEar8hkYqWgdokmXcMBlw;1    
1843;2,070;1         ;mlfOluovkdPwpyCtYa5Xpw;1    
1844;2,075;1         ;mm-SXoKXBx9JKnu9UQz98Q;1    
1845;2,080;1         ;mmSeWy88OwuXCifGMOy_xQ;1    
1846;2,205;1         ;mwZWC9RhmKSp-W52ne-otQ;1    
1847;2,208;1         ;mx0b7uTrHpYmUhm--5Dmfg;1    
1848;2,210;1         ;mx9BEEFDudCYJtDc-L6jDQ;1    
1849;2,215;2         ;mxmQcRn5aNRiC-PHaClicA;2    
1850;2,223;1         ;myEpnPftunr2-AvlEMRl9Q;3    
1851;2,226;1         ;myNjX3ZfpQbx9f9TmN8scA;3    
1852;2,229;1         ;myUf12fwG_f_iM1lnwSfyg;2    
1853;2,294;2         ;n3JvpnhxYfKbit2MLA4CKA;3    
1854;2,309;1         ;n4cVzBkE0hMqCRAc55LaRQ;1    
1855;2,310;1         ;n4dW2uFlGyPpO3gt6qd9Ng;1    
1856;2,325;1         ;n60jf1ZTgz6wXmUTn8T77Q;3    
1857;2,451;1         ;nH4wbtwNISC_difoqyShlw;2    
1858;2,482;1         ;nJFBHLGYgUkIqc6jQc4RTA;2    
1859;2,486;1         ;nJdyqtaE8C03uQ1MG23CfQ;3    
1860;2,495;1         ;nKg7dJM20cUpYQP27JzpPA;1    
1861;2,572;1         ;nRE6PwjSG-Ocy1mXrkXEyQ;2    
1862;2,602;1         ;nTvzgsmy1tT5_8cyrvWqbQ;1    
1863;2,614;1         ;nU_7Nw1Cey1u19YdXt62jA;1    
1864;2,675;1         ;nZv5-UYi61vmJ4mvGOrpOw;1    
1865;2,696;1         ;naZiRexG9ZAFnu2LJy-YeQ;2    
1866;2,706;1         ;nbiauRx1NA1QvxcOvCJmmQ;3    
1867;2,723;1         ;ndAATaJBP7K2NvYFzldxEA;1    
1868;2,753;1         ;nfa25RTpS-_a_l4D_VE0Rw;2    
1869;2,803;1         ;niepbwPtvax217rERfiaGg;1    
1870;2,823;1         ;nkB7ZL2splInP_LD7iwCuQ;2    
1871;2,831;1         ;nl-69Nmf_KwI9ewLlFgzxw;1    
1872;2,886;1         ;np-riItlEI-RNHvn5iyjag;2    
1873;3,074;1         ;o2Lh81g70tDyzgtIRiOliA;2    
1874;3,105;1         ;o4v9lZ8E-D55r_dykveK3w;4    
1875;3,118;1         ;o5fahCS-yUOFi6vdRSNWAQ;2    
1876;3,120;1         ;o64IQS4NiBUbuoS0e4Oclg;2    
1877;3,177;1         ;oAj-wbN9RKJkk8gOlbLGTw;3    
1878;3,229;1         ;oFoOD5aVwXhndWixi75_zw;2    
1879;3,230;1         ;oFobdQ7Md613gkKDrXsaVQ;1    
1880;3,278;1         ;oJcs8xc8o9-fPzWSpRW5vA;2    
1881;3,310;1         ;oLMs4VmipcG0_udrxJTP1g;3    
1882;3,316;1         ;oMEjPKjW9P-cYVErc5xuOA;1    
1883;3,354;1         ;oPdp4w_d9L-WnjzsEp--LA;2    
1884;3,369;1         ;oQt3eemEswCXm8nqFZG8Zw;2    
1885;3,394;1         ;oTQtoyNc4QqXzI2D9h_Cbw;2    
1886;3,427;1         ;oWfbnowHw93VeL8lDuNyYg;2    
1887;3,432;1         ;oWwm87l3Gd08Eolqnhw_MA;2    
1888;3,460;1         ;oZoEp9W6lKEh9sVRcPAcRQ;1    
1889;3,484;1         ;oayJpc28D9C1q20peEragg;1    
1890;3,486;1         ;obB2eAgQFSS5UWbABtI7Eg;1    
1891;3,540;1         ;ofjM4f2kRncF7db0GSmkig;2    
1892;3,545;1         ;ogTEBrvsFaJ2tQp_5jG1hg;1    
1893;3,552;1         ;ogoqG1zEqX126syBCgGX0A;1    
1894;3,588;1         ;okDcPpe3cuDsQoNHwdwxuQ;3    
1895;3,660;1         ;oqHsUBBmuG8MYwwr11GfDQ;2    
1896;3,689;1         ;os_Iyj6oaPVLURvMSzpAtg;2    
1897;3,703;1         ;otJUkUZnn5BCED-n9zznfA;1    
1898;3,750;1         ;ox_Q14mTS0MQqrBn1yUAWA;2    
1899;3,782;1         ;ozxMRUc6X9YH4IuGleVoKg;1    
1900;3,809;3         ;p1OdKrmQdicmAoSKv-0diA;3    
1901;3,828;1         ;p2bujyfi-N7OrO0HhrfGKg;3    
1902;3,841;1         ;p3b2pBpHHvk_bEFl4OPyBA;1    
1903;3,857;1         ;p5EJxcB1eGZICOFpjhazwA;3    
1904;3,898;1         ;p8Ooe2vxJUNyoqKmgbIrfA;3    
1905;3,914;1         ;p9PFjPPYsSkI9LvyMWBDlQ;1    
1906;3,915;1         ;p9h4SOicEwtsBNOY3JPMHg;3    
1907;3,922;1         ;pARg05WkacY40MqIa852zg;1    
1908;3,941;1         ;pC3G7C6o5cVs06RGJ2QvOQ;1    
1909;3,993;1         ;pG92xqivS74clFbRk9lvLw;2    
1910;3,998;1         ;pGhX_5HQdzVovnM4mbAJ_w;2    
1911;4,013;1         ;pIF5PbE_YdUBezhqC0D7Kg;2    
1912;4,052;1         ;pLPeoU49CyOKRI4KlY7nkw;2    
1913;4,074;1         ;pNiCQ0naZCgn-dyw--AlEA;1    
1914;4,124;1         ;pSFP3E3ushNqq613Y11Rzg;2    
1915;4,142;1         ;pU-nYEK2S_JurQzvy4EHgw;1    
1916;4,174;1         ;pWR3wp4Yn5w-bEIXKgzqmQ;1    
1917;4,220;1         ;paUgGOFKwDdzgWnzgU6fHg;1    
1918;4,224;1         ;pamaNvsMVMCBinJQUz1B9A;3    
1919;4,269;1         ;pf-T5f___Rs6vVJwRLoMJg;1    
1920;4,279;1         ;pfl-jXnGpqK3BzSK-svyCg;3    
1921;4,345;1         ;pkpdWzMTMmlk78N5lTHp5g;1    
1922;4,352;1         ;plEQuKle6hpV_Nhe6KDSKw;1    
1923;4,410;1         ;ppt_LMI5KJJCjgfXwdBeow;3    
1924;4,413;1         ;pq24-_HL4oJ5xAWNkRQ9WA;1    
1925;4,467;1         ;puM1IpORDcGweCJIisvEDQ;3    
1926;4,480;1         ;pvDXTWOaiyQVa_bk2I00ow;2    
1927;4,493;1         ;pvtW4eB584zwLOm9Ewdowg;2    
1928;4,518;1         ;pxrpIMeCVKRXJPtFkyz5TA;2    
1929;4,541;1         ;q-700p3zPcc2xFhTQGFUnw;1    
1930;4,589;1         ;q3Ys6VuHkMfNUZXrjGB42A;1    
1931;4,610;1         ;q5Wec1YamG9G58zvChq2BA;2    
1932;4,632;1         ;q7Y6dl3RBM_xJzZF6pARQA;1    
1933;4,659;1         ;qAHtC2W3HNINaKyLBBwwWw;1    
1934;4,694;1         ;qCexMdeaPcImjfGlrXhBEQ;2    
1935;4,697;1         ;qCmqnncHUSWNPGhLswhSeg;1    
1936;4,721;1         ;qEaI0aCXGtPajtp884RAUg;1    
1937;4,722;1         ;qEiXIORrOCuAxU8XLYDdxg;2    
1938;4,723;1         ;qEkr3X2oObiW5Bf6xfuuAQ;1    
1939;4,800;1         ;qMHXQVqjrvHJ3Vh4jO3kzA;2    
1940;4,815;1         ;qNm96ew8zaLdxZq83dzCOg;1    
1941;4,846;1         ;qR19EKj4XwTSvksiNGF3tg;1    
1942;4,875;1         ;qUJLohLVpZJGqCKqZnEsjg;1    
1943;4,983;1         ;qcJfVAv5EAJDyBjJQ7WDcQ;3    
1944;5,030;1         ;qfTjwgQ4R4F5dNVvuKK-Cw;3    
1945;5,044;1         ;qhDp5WNuDjEhXPIekmchdw;2    
1946;5,060;1         ;qiUgKfoHt0veDa5zmWhkiA;2    
1947;5,077;1         ;qjTyzuixSbTAUHlqv_wEFA;3    
1948;5,084;1         ;qjvOXGR9biyW00o5LioPzA;1    
1949;5,097;1         ;qlF-Ov4bBtGUWAJAmFPyOQ;1    
1950;5,103;1         ;qli-urs5KuZCqxds2BssYA;1    
1951;5,118;3         ;qmcWiej8n933mBst4vbrpw;3    
1952;5,146;1         ;qpEjJ5XHj4cTDq-a85mBSQ;1    
1953;5,153;1         ;qpcCYyyZAAUj2E2dDL7uSA;3    
1954;5,156;1         ;qpoYUdmfJiZnc2-JUZkqYw;4    
1955;5,161;1         ;qq43aEjz8yZaOFMVU0FsmA;4    
1956;5,222;1         ;qvOrBJwM-PLBc-Q_1Tc9Bw;2    
1957;5,248;1         ;qxl7yIJO7G60SDBCpB-d-A;2    
1958;5,252;1         ;qyMTRLB4N6Ss4ZPucDvZ1A;1    
1959;5,282;1         ;r0JKM7YBYrrT_BD2c557Dg;2    
1960;5,313;1         ;r37IepgVc1yRkcnEm7S_hQ;1    
1961;5,320;1         ;r3rN3l2LZNTpLtf4PQEnlA;2    
1962;5,333;1         ;r4jfgSpGkzOeTjSLCqi8sA;1    
1963;5,354;1         ;r62tppj4Hf-9x9bueHpL9Q;4    
1964;5,360;2         ;r6fak1rQ2SAZYrEphHDn5A;3    
1965;5,440;1         ;rCWouu7losfF6LA9HJ-6Sw;3    
1966;5,491;1         ;rIAeWWvKy7K9QhJMlG_uzg;2    
1967;5,495;1         ;rIOtswUeTViov2hs896KFQ;2    
1968;5,535;1         ;rLD9-yBrmP72ziOvGuRkeA;1    
1969;5,551;1         ;rM6_rluxp9z1qCydiLzhew;2    
1970;5,579;1         ;rNym3Ho2zzVulNt8ru0h6A;1    
1971;5,643;1         ;rTkTnC32g4abG1egmiUztg;1    
1972;5,649;1         ;rUJ3jLlvOBdkCyCpY0xWPA;2    
1973;5,723;1         ;rZOIUHxKoCm4U4i6aeyxHQ;2    
1974;5,756;1         ;ramJid_OuKTgbvIAKaeB5g;3    
1975;5,789;1         ;reANYGf66z3eZIqVLA_s0g;3    
1976;5,849;1         ;rwVYT3HqLaJpo5Td058XPA;2    
1977;5,850;1         ;rwejqWZ0B4SnnhqOE2aObA;2    
1978;5,865;1         ;rxNYT26kneIlxu3fjcaSeQ;3    
1979;5,918;1         ;s0UwKO4Yk3z2dx2ir92bqg;1    
1980;6,007;1         ;rkEx9pcygZqAMtl6jjtVcQ;2    
1981;6,053;1         ;rocW4gtBk3HH8HAvfba0CA;1    
1982;6,067;1         ;rq5ma2qXR_U6L0VRfRd8sA;1    
1983;6,136;1         ;s5ljyCodgwYMPl9r52j_jA;1    
1984;6,149;1         ;s6nUZVuGfC8JbGxNFbj9Ow;2    
1985;6,151;1         ;s6uw3nZN-5BkEL2HUNffQw;1    
1986;6,275;2         ;sGdP2OYUAfDFq8GvJZ63KA;3    
1987;6,340;1         ;sNBu7TkZLB57NDUU9jBwdw;2    
1988;6,346;2         ;sNWS3coRCfyXqS4toQ1PtQ;2    
1989;6,372;1         ;sP_mrdxvMb0nDhZoMcaPBw;2    
1990;6,389;3         ;sQyQCN0t7nzuSKa7AUt8eQ;3    
1991;6,439;1         ;sUjkIGs8dHSX9MZHVvd8Jg;1    
1992;6,442;1         ;sV2GufhJBymJGpc6y47o-A;2    
1993;6,461;1         ;sWMeBXmzMdHxC98vGJ5ZLQ;3    
1994;6,477;1         ;sYD3GZN4XWKtM9TV1X_3nw;1    
1995;6,594;1         ;sgu8RNflpHH3cmQcMBVjxA;1    
1996;6,638;1         ;skiCB1gXwrSFzuf7cXGR6w;3    
1997;6,657;1         ;smDZaN4QeTEVR3rq0Fylrw;2    
1998;25   ;1         ;k7TLoDi_rlq0srU9JAfqbw;1    
1999;115  ;1         ;kET8bFJBECJYc2m7ilLT4w;1    
2000;117  ;5         ;kEXBaQw1krvGOvZvCig2eA;5    
2001;149  ;1         ;kGcHcgiuuJZP-5Yvp6O-hA;2    
2002;152  ;1         ;kGs1Mn2R6-_dd15PPhToTQ;3    
2003;201  ;1         ;kKX0sJ_wqU0SSLH6OnNlZw;3    
2004;207  ;1         ;kL1Tb5zO0UTSKDJY2WIaQA;5    
2005;266  ;1         ;kPMlc7knBEhRXsoM_R295A;3    
2006;279  ;1         ;kPx-yFk1zTbpVe4MHwKBBg;3    
2007;296  ;1         ;kdSmeLKm-0p5Em7e7tq3Rw;2    
2008;300  ;1         ;kdnYHyJcc_SteTqRPXTlwg;3    
2009;324  ;5         ;kgA0U3rX0uL9vNqXgpE5jg;4    
2010;403  ;1         ;kn8xiK6EMZBmZorr4gFisA;3    
2011;440  ;5         ;kRS4EXvLWQbjpLRGBZzmrA;4    
2012;515  ;1         ;kXMKUjOwXARR6DHPccynNA;2    
2013;519  ;1         ;kXaTH6hWkBXsxhczRcqZug;1    
2014;534  ;1         ;kZ9PLX_L4TxSzDO9vLT8KA;3    
2015;599  ;1         ;kqxkdAYfKzxPmTtrSKAk_g;2    
2016;616  ;1         ;krumi_Krw8rpPjHDhC0ZgQ;3    
2017;622  ;1         ;ksFSGxRXttU2BIvNsnca8w;1    
2018;705  ;1         ;ky6xGfoVnnrFFBQYYvEL4w;1    
2019;767  ;1         ;l1mqkyNHLNDzdhwQvxAjMQ;1    
2020;837  ;1         ;l9FNG4-RyOTzRYwiE5FG6Q;2    
2021;898  ;1         ;lFHUvg0YY46CcYIbeKhLiQ;2    
2022;968  ;1         ;lLTL-fHYjKdD3NcYzqyMWQ;1    
2023;1,005;1         ;lPZrlskpb7d9GeQzNju9kw;1    
2024;1,097;1         ;lX1em6eHl2j4unh4cXYW4A;3    
2025;1,157;1         ;laSJbrff6vUOe6-C1V035g;5    
2026;1,160;1         ;lad1qbCMPPPcmBlf_3XDtQ;1    
2027;1,201;1         ;ldEvV17XxqT2SLOKtFHbrA;1    
2028;1,212;4         ;le481XpV38xhbxDLQpE6DQ;2    
2029;1,217;1         ;lebR1WFE4a74Ttmi_bmlOg;2    
2030;1,247;1         ;lgKTQ1HQSyzKClFoK8rwQg;2    
2031;1,307;1         ;lkpxpw6C43ka7Rgy8b_uWw;3    
2032;1,316;1         ;llko2f_aANlcvlnlOWBRVw;1    
2033;1,369;1         ;lqpatYzB7amGz8EGTrYbBA;3    
2034;1,376;1         ;lrK7fiOAm6FdwIYl17Avsg;1    
2035;1,387;1         ;lryNMfXXOeyerJ7lVgzZ9Q;2    
2036;1,398;1         ;lscvx4DIIl-fAgVXLa2Bwg;1    
2037;1,432;1         ;lvTkzKdU4WoajH9ZpytBQQ;3    
2038;1,442;1         ;lw6BsBQVe-Y1UIbBZXOABQ;3    
2039;1,497;1         ;m-hcjWRozVhQ8aFbn_MKKA;1    
2040;1,500;1         ;m-ruG9upNZmtHm8srsG3sQ;1    
2041;1,518;1         ;m1Coj81h__SLLhOCj352OQ;1    
2042;1,574;1         ;m5O1Rvsg-a0yvwOD4N_A5Q;3    
2043;1,705;1         ;mFc9mzBIA0lCdrc5knEW0A;4    
2044;1,727;4         ;mHCTq9ZliONFALitD6Bd6g;1    
2045;1,742;1         ;mIPYWJ7Qwo37Ef32ZAcFww;2    
2046;1,743;1         ;mIRy2Zw6B3n8cQXtOYxdug;2    
2047;1,776;1         ;mLPYHoiSwqVIiLUWUWfwlw;1    
2048;1,796;1         ;mNO71a1DhKBxSHsAkAjqXg;1    
2049;1,817;1         ;mPEtpMUqJpPwhkOipKNDgg;3    
2050;1,822;1         ;mPpUsu8CbKTPD10QNkmM4g;3    
2051;1,824;1         ;mQB7hY-za7-VeiixWX9F-g;1    
2052;1,867;1         ;mUnX6GgbpzjqjfEM1-LbSQ;1    
2053;1,873;1         ;mV7STDI21PKQqBtCInOySw;3    
2054;1,906;1         ;mY7AQqI-iRgzaMvDoPmZxw;1    
2055;1,909;1         ;mYVsNTODbnQ9_dlNb2KbWQ;1    
2056;1,971;5         ;mcfpaFj09smTEkgyUSUEbg;5    
2057;1,998;1         ;mf2zFVcSt-9czoM4b0nbLA;4    
2058;2,000;1         ;mfDwnpiyQ2NbdD16ApZiLg;2    
2059;2,023;1         ;mhFW1tNM-YJGVT03bApEsQ;1    
2060;2,052;1         ;mk7OfijVP6tSAUEHDZB7lQ;2    
2061;2,090;1         ;mn4db8yhxLfBQXlnvG0Kkw;2    
2062;2,187;1         ;muypTSvYIcQ11kkGSB0-kw;1    
2063;2,220;1         ;my6T7yCjHNfAqe7yAw058A;1    
